"source_path"	"classification"	"repo_owner"	"repo_target_path"	"obsidian_target_folder"	"obsidian_note_title"	"ignored_artifact_target"	"retention_decision"	"privacy_risk"	"referrer_status"	"required_before_move"	"destructive_allowed_now"	"notes"
"docs/superpowers/validation/lockbox_second_review_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_second_review_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_second_review_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_second_review_template_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_second_review_template_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_second_review_template_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_shadow_automation_cases_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_shadow_automation_cases_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_shadow_automation_cases_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_shadow_automation_experiment_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_shadow_automation_experiment_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_shadow_automation_experiment_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_single_owner_ai_challenge_gate_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_single_owner_ai_challenge_gate_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_single_owner_ai_challenge_gate_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_static_review_v1/bundle_index.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_static_review_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_static_review_v1/bundle_index.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_static_review_v1/README.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_static_review_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_static_review_v1/README.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_truth_confusion_table_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_truth_confusion_table_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_truth_confusion_table_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_truth_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_truth_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_truth_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/mechanical_adjudication_index_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/mechanical_adjudication_index_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/mechanical_adjudication_index_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/missing_overlay_resolution_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/missing_overlay_resolution_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/missing_overlay_resolution_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/productization_status_index_v1.tsv"	"repo_keep_current"	"docs/superpowers/validation/productization_status_index_v1.tsv"	"docs/superpowers/validation/productization_status_index_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"status index is machine-checkable owner; do not relocate without checker/hash/referrer migration"	"no"	"productization status artifact stays at current path"
"docs/superpowers/validation/quant_matrix_default_activation_dry_run_v1/default_activation_dry_run_comparison.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_activation_dry_run_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_activation_dry_run_v1/default_activation_dry_run_comparison.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_activation_dry_run_v1/quant_matrix_default_activation_dry_run_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_activation_dry_run_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_activation_dry_run_v1/quant_matrix_default_activation_dry_run_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/cell_provenance_minimal_fixture.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_output/cell_provenance_minimal_fixture.tsv"	""	""	""	"keep_minimal_fixture"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/cell_provenance_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_output/cell_provenance_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/cell_provenance.tsv"	"ignored_externalize"	"docs/superpowers/validation/RETENTION.md"	""	""	""	"local_validation_artifacts/externalized_superpowers_validation/docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/cell_provenance.tsv"	"externalize"	"medium"	"blocked"	"keep tracked summary/regeneration metadata, verify no checker needs full artifact, then copy to ignored externalized artifact storage"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/expected_diff_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_output/expected_diff_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/quant_matrix.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_output/quant_matrix.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/row_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_output/row_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_output/source_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_output/source_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/default_product_activation_checks.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/default_product_activation_checks.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/quant_matrix_default_product_activation_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/quant_matrix_default_product_activation_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_default_product_activation_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_default_product_activation_v1/README.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_product_ready_closeout_v1/quant_matrix_product_ready_closeout_checks.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_product_ready_closeout_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_product_ready_closeout_v1/quant_matrix_product_ready_closeout_checks.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_product_ready_closeout_v1/quant_matrix_product_ready_closeout_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_product_ready_closeout_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_product_ready_closeout_v1/quant_matrix_product_ready_closeout_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/artifacts/85raw_large_cohort__standard_peak_activation_inputs_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/artifacts/85raw_large_cohort__standard_peak_activation_inputs_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/artifacts/heldout_oracle__summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/artifacts/heldout_oracle__summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/quant_matrix_validation_evidence_rows.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/quant_matrix_validation_evidence_rows.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/quant_matrix_validation_evidence_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/quant_matrix_validation_evidence_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/quant_matrix_validation_evidence_v1.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/quant_matrix_validation_evidence_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/cell_provenance.tsv"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/cell_provenance.tsv"	""	""	""	"shrink_later"	"medium"	"blocked"	"focused shrink cleanup before relocation or externalization"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/expected_diff_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/expected_diff_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/quant_matrix_review_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/quant_matrix_review_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/row_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/inputs/row_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/readiness/quant_matrix_promotion_readiness_checks.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/readiness/quant_matrix_promotion_readiness_checks.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/readiness/quant_matrix_promotion_readiness_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v1/readiness_integration_fixture/readiness/quant_matrix_promotion_readiness_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/85raw_large_cohort__standard_peak_activation_inputs_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/artifacts/85raw_large_cohort__standard_peak_activation_inputs_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_inputs/cell_provenance.tsv"	"delete_generated_later"	"docs/superpowers/validation/RETENTION.md"	""	""	""	""	"delete_generated"	"low"	"blocked"	"explicit user approval plus final referrer/checker scan before removal"	"no"	"classified from validation artifact inventory; destructive action not authorized now"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_inputs/quant_matrix.tsv"	"repo_keep_current"	"docs/superpowers/validation/RETENTION.md"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_inputs/quant_matrix.tsv"	""	""	""	"shrink_later"	"medium"	"blocked"	"focused shrink cleanup before relocation or externalization"	"no"	"classified from validation artifact inventory"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_inputs/row_summary.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_inputs/row_summary.tsv"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_smoke__quant_matrix_downstream_impact_smoke.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/artifacts/downstream_impact_smoke__quant_matrix_downstream_impact_smoke.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/heldout_oracle__summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/artifacts/heldout_oracle__summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/artifacts/quant_matrix_downstream_impact_rows.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/artifacts/quant_matrix_downstream_impact_rows.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_promotion_packet_v2_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_promotion_packet_v2_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_validation_evidence_rows.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_validation_evidence_rows.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_validation_evidence_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_validation_evidence_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_validation_evidence_v1.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/quant_matrix_validation_evidence_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/real_bundle_readiness/quant_matrix_promotion_readiness_checks.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/real_bundle_readiness/quant_matrix_promotion_readiness_checks.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/real_bundle_readiness/quant_matrix_promotion_readiness_summary.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_promotion_validation_packet_v2/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_promotion_validation_packet_v2/real_bundle_readiness/quant_matrix_promotion_readiness_summary.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/downstream_impact/quant_matrix_downstream_impact_rows.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/downstream_impact/quant_matrix_downstream_impact_rows.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/downstream_impact/quant_matrix_downstream_impact_smoke.json"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/downstream_impact/quant_matrix_downstream_impact_smoke.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/inputs/alignment_matrix_identity.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/inputs/alignment_matrix_identity.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/inputs/baseline_quant_matrix.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/inputs/baseline_quant_matrix.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/quant_matrix_real_bundle_v1/inputs/expected_diff.tsv"	"repo_relocate"	"docs/superpowers/validation/quant_matrix_real_bundle_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/quant_matrix_real_bundle_v1/inputs/expected_diff.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
