schema_version	source_run_id	feature_family_id	peak_hypothesis_id	sample_id	matrix_value_source_row_sha256	backfill_policy_decision	backfill_policy_reason	backfill_policy_next_evidence	quality_blocker_count	quality_blockers	source_clean_status_summary	explanation_only
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018384	FAM018384	TumorBC2257_DNA	93cc49048da492b9b50e73a01c1e1b22d343200bf3acd6c6a130e201b026aa51	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_gt_9	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018384	FAM018384	TumorBC2258_DNA	5cd363bed78e18cb81339a7d4f490fbc02045abba8443060631e5d6e69158097	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018384	FAM018384	TumorBC2281_DNA	fbd3d21f9aeae78af1615e9e7ad817db40eda8a717468bd80df508ec3cd6a6fa	write_ready	production_ready_scope:low_height_reintegration_stable	none_current_scope_writer_approved	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_gt_9	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018384	FAM018384	TumorBC2286_DNAandRNA	27e82e9bb0aa368814e362981666d26d3881da6782c919aef62891d9f0a22342	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018384	FAM018384	TumorBC2287_DNA	9df92eeeb55cafe34b94bcb916e5615521f405bcd5fa0209b5c7646ce80e04b1	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018384	FAM018384	TumorBC2313_DNA	a7643d2d60c70d4ea3d2d1489aaf99731580119a0c4b5b6c5cbef9e9a5a01c30	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	Breast_Cancer_Tissue_pooled_QC1	1b946e1863d6385b6f5cdefcdc9c86cbf3b308ddf2c9b63baeb9e40ca97573a3	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	Breast_Cancer_Tissue_pooled_QC2	d1670f5d7980297c0f264e91d8fea0ef0270a08564d0b7d1617f5596f30cd899	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	Breast_Cancer_Tissue_pooled_QC7	961173fd812637e1ac0d4cd02c1899de5645cdf5f04085532ce6649a532e5275	write_ready	production_ready_scope:low_height_reintegration_stable	none_current_scope_writer_approved	4	shape_lt_0.95;height_lt_2000000;apex_delta_gt_0.15;scan_count_gt_9	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	Breast_Cancer_Tissue_pooled_QC_4	ebe24ebe93ad604f7c23adea301ea1bd252f251559ac19683a1f32572deb01a2	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2258_DNA	656c1a131ea63a56640f91b9b9413afebc6590d766e8531f543ce10ba00543f7	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2263_DNA	47530c9ea073061ebc0208521eea912b8470abf5ab4752774636d9117bf7096e	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2267_DNA	049e2308db0c88536f68f453436e5766f52bd2ee287eac85a6ac313da889d620	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2277_DNA	6e2760f55dd1db71d7907755094d2de0c6d80a912d88728c1a70d619c4e4c664	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2281_DNA	5172a92a96160b8cbaace0cdc24128f17b40a9e08a3834b4cda50126102119a8	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2283_DNA	09945afe2ffbb1b7376c2313ba2a29bd4497ec17a2807d5656a28eec8a3ab217	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2286_DNA	cf28ad95bffe1bedf3cf262c0e2d8cdb0383a33187e716ce4d4213f90bbe36bc	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2287_DNA	7e15672c0d401f126a7efd2750911b93eab728c8fc0cbcc25e7154eaa8272686	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2289_DNA	7a448376cac2f9bd9c029c81bdbfa5c4125b922cdfb8fa5c2df2c8e30b272b76	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2292_DNA	bc47cdfb20282efab4c0dc968983542c1afec693ce5fbf533765e74ae4527613	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	NormalBC2302_DNA	1f3b5ee3d7aa5f90451944368fc387ba08ca96298dd2aea713d4567bdb79c9cd	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2259_DNA	3d1be7f0ce521f152e2be56e3583c39a39883fe89561e575a3bf9da75cd98f1e	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;apex_delta_gt_0.15;scan_count_lt_10	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2263_DNA	b01e2dbde64f5945c12cc548d7cffefb3eddbbde37f84790d5ff9ca6e6f87f12	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2264_DNA	ff1489cb92c6b1553da78b81950edbc79f22eb080dbf787b55e084ce381ff62a	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2281_DNA	2746b027e152ab443560dabc11df231f95a7d3f66c2c7b3252a97cf9818194f7	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	3	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2282_DNA	3f530eb4d9b46870f79a91c9c2c996d177fe9da30047f28b57eb7558a19d72e9	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2289_DNA	7af57eebf4d5689e44a10fae57951db43fe18dff5441e29b068d87f1edd2a4b5	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2302_DNA	e4dd974ced29e02cab25c843f2d7597094a3b597734fd4622eae5f3110022997	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2304_DNA	647274f56e820353f47b8002d0f11daa4ac4a48c564633a170cba37acc05ad9a	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_gt_9	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2304_DNAandRNA	e9be624d68df09ca2bd508f86d5a0ef2b4e86eda1656a162f3bb15d98733f698	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018422	FAM018422	TumorBC2312_DNA	f35097605e6a792844d8cacd9f3d80f27b3d144b529b0a3f310386b312497f41	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018447	FAM018447	NormalBC2259_DNA	17995a463f4c2f7b54ceaeb04f65ebe263f24d99fd6d0b65ea6baa2685dd3709	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018447	FAM018447	NormalBC2264_DNA	b43c3cf78e894e916c70b79488fb72f6734c40c909814577b9eaaab052eb00ad	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018447	FAM018447	NormalBC2312_DNA	600166554e914f3519535a01b25b7b6d493f1fb4172b6d9633cb7b4330b5db86	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018447	FAM018447	NormalBC2313_DNA	3cccc58becdf33869bff57da07b2f31c90a94d2b2ff2560025f9eef78a983fd8	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	BenignfatBC1068_DNA	0df59b8667a260fcd1ef253185f1af0e31ab9af5a30241f5e2fc8cdaf29af404	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	BenignfatBC1151_DNA	0e90792e52436035b6eceacb2370a648e1b4dca0b577d7a20d5a6139d9169b2d	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	BenignfatBC1181_DNA	13816b4888e3e459c4f233d6e2c8680c78926c9f2f31f1154f6ef0fd875f4256	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	Breast_Cancer_Tissue_pooled_QC2	f4930a628d73146dabe0eaa0cbbe788c4090c39a164798570db5905d5f5ae645	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	Breast_Cancer_Tissue_pooled_QC3	5ef88c1f9478eebd6d03ab9a78d2affae2b7692e7807e5e9ade243a19045eed8	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	Breast_Cancer_Tissue_pooled_QC5	464c5140fffa664e4e9582fda65a25ddbef98322addd7290a68fb7fe28159ffa	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	6	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;apex_delta_gt_0.15;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2257_DNA	0ef91950bfcb7365424eacfcbe39313d247b5091c7095954bef977f3dbac9658	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7;height_gte_2000000	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2258_DNA	4d92e9d70cb86bff4a5fb87e0948eabca47cde12c9a4276a4a022e0e4d70c439	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2263_DNA	8770a81724b6d750338d980bbe7078ada39fb71e748303873a4f772c4420b057	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2265_DNA	c6a54c35ac4852204ad6cf38434f67cd542c5772b7d9d1bc3b117da3146a838e	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2267_DNA	e653fda7c65d9c89cc7ef3bfd8ec464d1ffa4c13081d639b2154243feab0a41a	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2277_DNA	083eb008082efe74893378c7d5032dcdd4ae7c87a8f109c5bd50d0d289f5c8b2	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2281_DNA	350b0b95599994b1dde73078a6911ac120405044353d4569f20f4135ad941577	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	5	shape_lt_0.95;height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2282_DNA	46e99a251db26c8d3f89c107a515cdf1b9231eba7aa391c6bbcf72a9345ca9bb	blocked	missing_trace_evidence	trace_overlay_or_reintegration_evidence_required	1	missing_overlay_path	high_signal_clean_status:missing_evidence;low_scan_clean_status:missing_evidence;low_height_clean_status:missing_evidence;low_height_low_scan_clean_status:missing_evidence	TRUE
standard_peak_backfill_policy_quality_explanation_v1	seed-guard-realdata-85raw-generated-policy-quality-explained-20260617	FAM018490	FAM018490	NormalBC2289_DNA	35fb3dba9d9d63cb0fc35cccb12baa3ed5ccd15ee9265062ce578eb15caa1d37	blocked	no_writer_approved_evidence_class	approved_evidence_class_or_passing_oracle_required	4	height_lt_2000000;width_outside_0.30_0.65;scan_count_lt_10;scan_count_lt_7	high_signal_clean_status:ineligible;low_scan_clean_status:ineligible;low_height_clean_status:ineligible;low_height_low_scan_clean_status:ineligible	TRUE
